,block_index,trial,trial_onset(s),stimulus_type,resp_key,rt(s),correct,is_omission,is_comission
0,,0,19.367698600050065,Go,,0.0,Incorrect,True,False
1,,1,21.35933740017936,Go,space,0.3092048000544309,Correct,False,False
2,,2,22.334740200079978,No_go,space,0.5495714999269694,Incorrect,False,True
3,,3,23.31764400005341,Go,space,0.4657827999908477,Correct,False,False
4,,4,24.299621200188994,Go,,0.0,Incorrect,True,False
5,,5,26.28898820001632,Go,space,0.3257992998696863,Correct,False,False
6,,6,27.26361050014384,Go,space,0.5154267000034451,Correct,False,False
7,,7,28.246232300065454,Go,space,0.3853146999608725,Correct,False,False
8,,8,29.228477800032124,Go,space,0.2998373999726027,Correct,False,False
9,,9,30.21083310013637,Go,space,0.28545180009678,Correct,False,False
10,,10,31.192937400192022,Go,space,0.3002932998351753,Correct,False,False
11,,11,32.1754413000308,Go,space,0.299968000035733,Correct,False,False
12,,12,33.157920400146395,Go,space,0.2842168000061065,Correct,False,False
13,,13,34.140002500033006,Go,space,0.2509086998179555,Correct,False,False
14,,14,35.12334980000742,Go,space,0.2991494000889361,Correct,False,False
15,,15,36.10571260005236,Go,space,0.2667594000231474,Correct,False,False
16,,16,37.08748620003462,No_go,space,0.2339584999717772,Incorrect,False,True
17,,17,38.06894470006228,Go,space,0.3346631000749767,Correct,False,False
18,,18,39.0526959002018,No_go,,0.0,Correct,False,False
19,,19,41.04252280015498,No_go,,0.0,Correct,False,False
20,,20,43.02196270017885,Go,space,0.3438073999714106,Correct,False,False
21,,21,43.99790269997902,No_go,space,0.4036040999926626,Incorrect,False,True
22,,22,44.98053500009701,Go,space,0.6988550000824034,Correct,False,False
23,,23,45.963024800177664,Go,space,0.5670946999453008,Correct,False,False
24,,24,46.9451211001724,Go,space,0.532961499877274,Correct,False,False
25,,25,47.92725820001215,Go,space,0.4180155000649392,Correct,False,False
26,,26,48.90961420000531,Go,space,0.3049274999648332,Correct,False,False
27,,27,49.89232310000807,Go,space,0.3500324001070112,Correct,False,False
28,,28,50.87445380003192,Go,space,0.3339364000130445,Correct,False,False
29,,29,51.85707959998399,No_go,space,0.2832537000067532,Incorrect,False,True
30,,30,52.83922219998203,Go,space,0.3507622999604791,Correct,False,False
31,,31,53.82140550017357,Go,space,0.4840178999584168,Correct,False,False
32,,32,54.8046741001308,Go,space,0.4340733999852091,Correct,False,False
33,,33,55.78702910011634,Go,space,0.365177100058645,Correct,False,False
34,,34,56.77220580005087,Go,space,0.2472818000242114,Correct,False,False
35,,35,57.75410370016471,Go,space,0.3140533999539912,Correct,False,False
36,,36,58.742258300073445,No_go,,0.0,Correct,False,False
37,,37,60.721737100044265,Go,space,0.3106530001387,Correct,False,False
38,,38,61.698126200120896,Go,space,0.4654429999645799,Correct,False,False
39,,39,62.68038150016218,Go,space,0.4337086000014096,Correct,False,False
40,,40,63.66207900014706,Go,space,0.3843400001060217,Correct,False,False
41,,41,64.64407060015947,No_go,,0.0,Correct,False,False
42,,42,66.63264560000971,Go,space,0.3268487998284399,Correct,False,False
43,,43,67.60936500015669,Go,space,0.5656502000056207,Correct,False,False
44,,44,68.5917532001622,No_go,,0.0,Correct,False,False
45,1.0,45,80.51481940015219,Go,space,0.5654291999526322,Correct,False,False
46,1.0,46,81.47902590013109,Go,space,0.3351491999346763,Correct,False,False
47,1.0,47,82.44459110009484,No_go,space,0.2507762000896036,Incorrect,False,True
48,1.0,48,83.41079400014132,Go,space,0.300048700068146,Correct,False,False
49,1.0,49,84.37949960003607,Go,space,0.3302059001289308,Correct,False,False
50,1.0,50,85.34275360009633,Go,space,0.3172083999961614,Correct,False,False
51,1.0,51,86.30810969998129,Go,space,0.3007722001057118,Correct,False,False
52,1.0,52,87.2744380000513,Go,space,0.2493003001436591,Correct,False,False
53,1.0,53,88.23930410016328,Go,space,0.2343157001305371,Correct,False,False
54,1.0,54,89.20530760008842,Go,space,0.23469839990139,Correct,False,False
55,1.0,55,90.17385450005531,Go,space,0.231354699935764,Correct,False,False
56,1.0,56,91.13723530014975,Go,space,0.2500463000033051,Correct,False,False
57,1.0,57,92.10291040013544,Go,space,0.2524935998953879,Correct,False,False
58,1.0,58,93.06832130020484,Go,space,0.2835364998318255,Correct,False,False
59,1.0,59,94.03456200007348,Go,space,0.2502735001035034,Correct,False,False
60,1.0,60,94.99967090017162,Go,space,0.333840100094676,Correct,False,False
61,1.0,61,95.96551950019784,No_go,space,0.2504820001777261,Incorrect,False,True
62,1.0,62,96.93192540016024,Go,space,0.2491206000559032,Correct,False,False
