,block_index,trial,trial_onset(s),stimulus_type,resp_key,rt(s),correct,is_omission,is_comission
0,,0,19.47749659999681,Go,,0.0,Incorrect,True,False
1,,1,21.491784700003336,Go,,0.0,Incorrect,True,False
2,,2,23.505261400001476,Go,space,0.2417455999966478,Correct,False,False
3,,3,24.512217199997394,Go,space,0.399566699998104,Correct,False,False
4,,4,25.527853399995365,Go,space,0.3832511999935377,Correct,False,False
5,,5,26.54385200000252,Go,space,0.3501810000016121,Correct,False,False
6,,6,27.559785100005683,Go,space,0.4325393000035546,Correct,False,False
7,,7,28.57484349999868,Go,space,0.3823737000057008,Correct,False,False
8,,8,29.590995199992904,Go,space,0.5337837999977637,Correct,False,False
9,,9,30.606463300006,Go,space,0.4323747000016738,Correct,False,False
10,,10,31.62219739999273,No_go,space,0.4332416000106605,Incorrect,False,True
11,,11,32.63789939999697,Go,space,0.6338115999969887,Correct,False,False
12,,12,33.65395829999761,Go,space,0.5826541999995243,Correct,False,False
13,,13,34.669290699996054,Go,space,0.3337207000004127,Correct,False,False
14,,14,35.685405600001104,Go,space,0.4647934999957215,Correct,False,False
15,,15,36.70076659999904,No_go,space,0.3172844999935478,Incorrect,False,True
16,,16,37.71643879999465,Go,space,0.5330956000107108,Correct,False,False
17,,17,38.73234380000213,Go,space,0.3334010999969905,Correct,False,False
18,,18,39.74785080000584,Go,space,0.3340878000017255,Correct,False,False
19,,19,40.76370169999427,Go,space,0.5346867999905953,Correct,False,False
20,,20,41.77961409999989,Go,space,0.4495995000033872,Correct,False,False
21,,21,42.79517670000496,Go,space,0.3339181000046665,Correct,False,False
22,,22,43.81108329999552,Go,space,0.4336777999997139,Correct,False,False
23,,23,44.826286499999696,Go,space,0.3514679000072647,Correct,False,False
24,,24,45.84219429999939,Go,space,0.4502492999890819,Correct,False,False
25,,25,46.85793719999492,Go,space,0.4003770999988774,Correct,False,False
26,,26,47.87367539999832,Go,space,0.4010383999993792,Correct,False,False
27,,27,48.89018610000494,No_go,space,0.41573470000003,Incorrect,False,True
28,,28,49.90511429999606,No_go,space,0.4666325000143843,Incorrect,False,True
29,,29,50.92080700000224,Go,space,0.3671952000004239,Correct,False,False
30,,30,51.935885900005815,No_go,space,0.2014347999938763,Incorrect,False,True
31,,31,52.95295399999304,Go,space,0.3496682999975746,Correct,False,False
32,,32,53.96821920000366,Go,space,0.3000599999941187,Correct,False,False
33,,33,54.98375379999925,Go,space,0.3009889000095427,Correct,False,False
34,,34,55.99935830000322,Go,space,0.2677357000065967,Correct,False,False
35,,35,57.015158499998506,Go,space,0.3002734999899985,Correct,False,False
36,,36,58.03045989999373,Go,space,0.3182348999980604,Correct,False,False
37,,37,59.04691210000601,No_go,space,0.4162069000012707,Incorrect,False,True
38,,38,60.06219399999827,Go,space,0.4170919000025606,Correct,False,False
39,,39,61.07803839999542,Go,space,0.36630690000311,Correct,False,False
40,,40,62.0937552999967,No_go,space,0.6331248000060441,Incorrect,False,True
41,,41,63.10951710000518,No_go,space,0.6662005999969551,Incorrect,False,True
42,,42,64.12445780000417,Go,space,0.5848053999943659,Correct,False,False
43,,43,65.14106949999405,Go,space,0.6495993999997154,Correct,False,False
44,,44,66.15647370000079,No_go,space,0.8163153999921633,Incorrect,False,True
45,1.0,45,123.01010489999317,Go,space,0.7595470999949612,Correct,False,False
46,1.0,46,124.00173859999632,Go,space,0.7838240999990376,Correct,False,False
47,1.0,47,125.00146119999408,Go,space,0.7993477999989409,Correct,False,False
48,1.0,48,126.00110239999776,Go,space,0.799124799988931,Correct,False,False
49,1.0,49,126.99986229999922,Go,space,0.7667196999973385,Correct,False,False
50,1.0,50,127.99861589999637,No_go,,0.0,Correct,False,False
51,1.0,51,128.9979241999972,Go,space,0.4662338999914936,Correct,False,False
52,1.0,52,129.99685539999336,Go,space,0.4660118000028888,Correct,False,False
53,1.0,53,130.99486419999448,Go,space,0.5328869999939343,Correct,False,False
54,1.0,54,131.99523689999478,Go,space,0.4331334000016795,Correct,False,False
55,1.0,55,132.99418300000252,Go,space,0.4838516000017989,Correct,False,False
56,1.0,56,133.99240380000265,Go,space,0.5844530000031227,Correct,False,False
57,1.0,57,134.9914274000039,Go,space,0.6835815000085859,Correct,False,False
58,1.0,58,135.99103299999842,Go,space,0.684090800001286,Correct,False,False
59,1.0,59,136.9904447000008,No_go,,0.0,Correct,False,False
60,1.0,60,137.98930489999475,Go,space,0.5169486000086181,Correct,False,False
61,1.0,61,138.988683699994,Go,space,0.632915399997728,Correct,False,False
62,1.0,62,139.98781829999643,Go,space,0.6165935000026366,Correct,False,False
63,1.0,63,140.98678789999394,No_go,,0.0,Correct,False,False
64,1.0,64,141.98604049999267,Go,space,0.4332621000066865,Correct,False,False
65,1.0,65,142.98487479999312,Go,space,0.3997182000020984,Correct,False,False
66,1.0,66,143.9840891000058,Go,space,0.4169620999891776,Correct,False,False
67,1.0,67,144.9829968999984,No_go,space,0.3499101999914273,Incorrect,False,True
68,1.0,68,145.9817408999952,No_go,,0.0,Correct,False,False
69,1.0,69,146.98188839999784,Go,space,0.3656374999991385,Correct,False,False
70,1.0,70,147.9802171000047,Go,space,0.4499055999913253,Correct,False,False
71,1.0,71,148.97931979999703,Go,space,0.4837133999972138,Correct,False,False
72,1.0,72,149.9776750000019,Go,space,0.5362240999966161,Correct,False,False
73,1.0,73,150.97708409999905,Go,space,0.533766900000046,Correct,False,False
74,1.0,74,151.97596450000128,Go,space,0.6170856000098865,Correct,False,False
75,1.0,75,152.97478950000368,Go,space,0.6005548999964958,Correct,False,False
76,1.0,76,153.97367849999864,Go,space,0.6349994000047445,Correct,False,False
77,1.0,77,154.97360480000498,Go,space,0.5000273999903584,Correct,False,False
78,1.0,78,155.9728252999921,Go,space,0.4834666000097058,Correct,False,False
79,1.0,79,156.97199399999226,Go,space,0.5999851999949897,Correct,False,False
80,1.0,80,157.970931799995,Go,space,0.6503108000033535,Correct,False,False
81,1.0,81,158.97037529999216,Go,space,0.6671135999931721,Correct,False,False
