,block_index,trial,trial_onset(s),stimulus_type,resp_key,rt(s),correct,is_omission,is_comission
0,,0,19.60916960000759,Go,space,0.7644116000155918,Correct,False,False
1,,1,20.62279860000126,Go,space,0.7501857000170276,Correct,False,False
2,,2,21.637913300015494,Go,space,0.45123639999656,Correct,False,False
3,,3,22.65421390000847,Go,space,0.2663910999835934,Correct,False,False
4,,4,23.670077799994036,Go,space,0.2672680999967269,Correct,False,False
5,,5,24.68628500000341,Go,space,0.2497419000137597,Correct,False,False
6,,6,25.701291000004854,Go,space,0.2342251999943982,Correct,False,False
7,,7,26.717292999994243,Go,space,0.3184103999810759,Correct,False,False
8,,8,27.73279320000438,Go,space,0.2832624000147916,Correct,False,False
9,,9,28.74822320000385,Go,space,0.2507956999761518,Correct,False,False
10,,10,29.76414260000456,Go,space,0.2842512000061106,Correct,False,False
11,,11,30.78007860001526,No_go,space,0.2498532000172417,Incorrect,False,True
12,,12,31.79666230001021,Go,,0.0,Incorrect,True,False
13,,13,33.816953600005945,No_go,space,0.4283800999983214,Incorrect,False,True
14,,14,34.825796499993885,Go,space,0.5840923000068869,Correct,False,False
15,,15,35.84142199999769,Go,space,0.4014588000136427,Correct,False,False
16,,16,36.85782649999601,Go,space,0.2831776000093668,Correct,False,False
17,,17,37.87328830000479,Go,space,0.2515637999749742,Correct,False,False
18,,18,38.8890861000109,Go,space,0.5170486999850255,Correct,False,False
19,,19,39.90441170000122,Go,space,0.2671522000164259,Correct,False,False
20,,20,40.92056230001617,Go,space,0.017730899999151,Correct,False,False
21,,21,41.93642600000021,No_go,space,0.4821552999783307,Incorrect,False,True
22,,22,42.9520368000085,Go,space,0.8328768000064883,Correct,False,False
23,,23,43.96723149999161,No_go,space,0.8164697999891359,Incorrect,False,True
24,,24,44.98219529999187,Go,space,0.9842263000027742,Correct,False,False
25,,25,45.99994569999399,Go,,0.0,Incorrect,True,False
26,,26,48.02186770000844,Go,,0.0,Incorrect,True,False
27,,27,50.03784780000569,Go,space,0.4409632999741006,Correct,False,False
28,,28,51.04399269999704,Go,space,0.4837181000038981,Correct,False,False
29,,29,52.059871900011785,Go,space,0.3835743000090588,Correct,False,False
30,,30,53.07579589998932,No_go,space,0.3355455999844707,Incorrect,False,True
31,,31,54.09176410001237,Go,,0.0,Incorrect,True,False
32,,32,56.11599180000485,Go,space,0.2918920000083744,Correct,False,False
33,,33,57.12218149998807,No_go,space,0.3183868000051006,Incorrect,False,True
34,,34,58.13807220000308,No_go,space,0.549615800002357,Incorrect,False,True
35,,35,59.15354870000738,Go,space,0.5503381000016816,Correct,False,False
36,,36,60.16938259999733,Go,space,0.750368700013496,Correct,False,False
37,,37,61.185319899988826,Go,space,0.5329453000158537,Correct,False,False
38,,38,62.20049909999943,Go,space,0.3840190999908373,Correct,False,False
39,,39,63.21618730001501,No_go,,0.0,Correct,False,False
40,,40,65.23834559999523,Go,space,0.7767071000125725,Correct,False,False
41,,41,66.24723529999028,No_go,,0.0,Correct,False,False
42,,42,68.2692728000111,Go,space,0.2943354999879375,Correct,False,False
43,,43,69.27771900000516,Go,space,0.566403699980583,Correct,False,False
44,,44,70.29314409999643,Go,space,0.5336204000050202,Correct,False,False
45,1.0,45,76.79519850001088,Go,space,0.8752815000189003,Correct,False,False
46,1.0,46,77.78607070000726,Go,space,0.5171919999993406,Correct,False,False
47,1.0,47,78.78512710001087,Go,space,0.3691094999958295,Correct,False,False
48,1.0,48,79.78387799998745,No_go,space,0.3167442000121809,Incorrect,False,True
49,1.0,49,80.78328629999305,Go,space,0.4168920000083744,Correct,False,False
50,1.0,50,81.78199049999239,Go,space,0.4336371000099461,Correct,False,False
51,1.0,51,82.7818474000087,No_go,space,0.3668969999998808,Incorrect,False,True
52,1.0,52,83.78028500001528,Go,space,0.583628399996087,Correct,False,False
53,1.0,53,84.78029250001418,Go,space,0.5661347999994177,Correct,False,False
54,1.0,54,85.77865409999504,Go,space,0.4176617999910377,Correct,False,False
55,1.0,55,86.7779475999996,Go,space,0.3680390999943483,Correct,False,False
56,1.0,56,87.77683280000929,No_go,space,0.7668038999836426,Incorrect,False,True
57,1.0,57,88.77614989998983,Go,,0.0,Incorrect,True,False
58,1.0,58,89.77481679999619,No_go,space,0.3173653999983798,Incorrect,False,True
59,1.0,59,90.7737110000162,Go,space,0.5181594000023324,Correct,False,False
60,1.0,60,91.77303549999488,Go,space,0.5496287999849301,Correct,False,False
61,1.0,61,92.7718470999971,No_go,,0.0,Correct,False,False
